SITE_ID,START_DATE,END_DATE,water_mean,trees_mean,grass_mean,flooded_vegetation_mean,crops_mean,shrub_and_scrub_mean,built_mean,bare_mean,snow_and_ice_mean,label_mean,EXTENDED_END_DATE
US-Twt,2017-3-2,2017-5-31,0.04925290188,0.05951625451,0.07963969977,0.0275606706,0.5215144943,0.1128086806,0.03491833964,0.07747971135,0.03726961719,4.173620138,
US-BZF,2019-6-1,2019-8-31,0.04942172953,0.09211494122,0.2572793972,0.08813677177,0.05131980455,0.279673884,0.04085868354,0.09259776466,0.04855547299,3.725656219,
US-Bi2,2021-3-2,2021-5-31,0.04945281402,0.03517331074,0.05931992041,0.02824055714,0.6241325465,0.06309446132,0.0472066013,0.05678335769,0.03655779806,4,
US-Ne2,2021-9-1,2021-11-30,0.04946297453,0.07139136754,0.09544730117,0.03647168596,0.3499606918,0.1342584683,0.03442112663,0.1966898092,0.03185674598,4.940799885,
US-Los,2020-9-1,2020-11-30,0.04946527609,0.1733380846,0.09794354051,0.03443636781,0.04219931441,0.1882490462,0.03162191909,0.1049822746,0.2777248955,5.284318351,
US-Ro5,2017-12-1,2018-3-1,0.04951357253,0.02766783002,0.03224125374,0.03152604265,0.03124329752,0.01849976683,0.0321548576,0.1075484767,0.6695690351,8,
US-Tw1,2016-3-2,2016-5-31,0.04957036182,0.2212117432,0.1838137285,0.05286032581,0.2359347352,0.1498106363,0.0314386149,0.04450739055,0.03081106544,2.478668731,
US-Me6,2018-12-1,2019-3-1,0.04963013783,0.4169823785,0.06060951858,0.05194329525,0.05875422897,0.08978179093,0.05414302151,0.04591272823,0.1721985684,1,
US-ICh,2016-3-2,2016-5-31,0.04963287369,0.02775220546,0.03248836692,0.03202203559,0.03128971361,0.01925183013,0.03296249737,0.1086524599,0.6659116428,8,
US-UMd,2021-12-1,2022-3-1,0.04966355998,0.1362443801,0.0501234446,0.04562315611,0.03691014362,0.04245787623,0.03940408948,0.04576037561,0.553774949,6.813859968,
US-Rpf,2016-9-1,2016-11-30,0.0497772718,0.1525048015,0.1244948202,0.03369128994,0.03615921565,0.1696202601,0.04222657763,0.1003666389,0.2911198333,5.142857143,
US-WCr,2021-12-1,2022-3-1,0.0498482156,0.03022322218,0.02548525554,0.03081830191,0.03542356937,0.03555799486,0.04448630865,0.07619033971,0.6719303876,8,
US-BZo,2019-9-1,2019-11-30,0.04994066772,0.1419110273,0.1151326732,0.04506610984,0.03353081706,0.1998127007,0.03704471922,0.07886758034,0.2986543739,5.378788134,
US-WCr,2020-12-1,2021-3-1,0.05002964118,0.1751234646,0.04029410064,0.03163214583,0.03561968542,0.09219720153,0.03898829249,0.1225733374,0.4135033449,5.527527088,
US-Ro4,2017-9-1,2017-11-30,0.05008467302,0.110542543,0.185524521,0.04542358182,0.1423819503,0.2224493618,0.03402190633,0.175666504,0.03386446759,4.553186926,
US-Tw4,2017-12-1,2018-3-1,0.05015573539,0.08790839707,0.15009729,0.1091278553,0.1228761707,0.3009245742,0.04467538946,0.1022054974,0.0319868571,4.647785692,
US-Ne3,2021-3-2,2021-5-31,0.05037489678,0.03291312764,0.05094028882,0.040149244,0.6046667257,0.04611752946,0.02998565713,0.1031528003,0.04166161013,4,
US-Ne2,2016-3-2,2016-5-31,0.05040120963,0.02863386127,0.1061711255,0.04512169717,0.2912099067,0.1237990361,0.03516596087,0.2722508507,0.04720446925,5.266416385,
US-CMW,2018-12-1,2019-3-1,0.05047549056,0.3878093322,0.05357003569,0.02774599657,0.06328166677,0.2635551067,0.03158138279,0.09153445434,0.0304049213,2.883708467,
US-Prr,2016-9-1,2016-11-30,0.05055567137,0.1305824571,0.1229727961,0.04093274497,0.03943417998,0.2115771553,0.05581928823,0.1028928955,0.2451921736,6.189993805,
US-Tw1,2019-12-1,2020-3-1,0.05056586593,0.1437126392,0.167574278,0.09450984699,0.139514682,0.2364967608,0.03620842606,0.09392019007,0.03745483149,3.327674923,
US-Ro6,2016-12-1,2017-3-1,0.05061365521,0.02815126235,0.03671903957,0.03392878703,0.05176261115,0.06771046621,0.04948366888,0.1220359982,0.5595563406,7.575635143,
US-Me2,2015-12-1,2016-3-1,0.05068913027,0.5303214169,0.09640883545,0.08641664116,0.04108100438,0.0641982816,0.03401655054,0.04630483852,0.05052352501,1,
US-ICh,2021-9-1,2021-11-30,0.05071345152,0.02746797294,0.04855592675,0.03616309751,0.04801190482,0.06590182867,0.04147961547,0.1263454909,0.5553235114,7.448678205,
US-Ne2,2020-12-1,2021-3-1,0.05075858396,0.02787043429,0.03086240256,0.03331735518,0.1268669031,0.02742888156,0.04257979785,0.1356295098,0.524648915,7.344692258,
US-EML,2018-9-1,2018-11-30,0.05077386048,0.04492268435,0.1478121567,0.05979452668,0.05828847373,0.1887281685,0.04680166387,0.1788763022,0.2239615622,6.228144879,
US-Sne,2016-9-1,2016-11-30,0.05085613335,0.2736656793,0.0922218346,0.0467043534,0.1459953435,0.2122984677,0.09037360382,0.04866966846,0.0391728598,2.704860358,
US-Ne3,2018-12-1,2019-3-1,0.05088137921,0.0264793379,0.03013145015,0.03194868055,0.2097884631,0.02677205721,0.03759391508,0.1222742004,0.4640935691,6.8,
US-Ro6,2017-9-1,2017-11-30,0.05089885736,0.08834762482,0.2072148508,0.03403543533,0.3699104569,0.1121051063,0.03622330417,0.0649393687,0.03628477295,3.46729155,
US-Tw1,2017-12-1,2018-3-1,0.05094441739,0.1558837274,0.1600417477,0.1507717143,0.08696786993,0.2213869425,0.04018905448,0.08878013435,0.04499136583,3.086315789,
US-Ne1,2019-3-2,2019-5-31,0.0511347146,0.02978482564,0.05848397505,0.04032433376,0.515980461,0.05768568682,0.02963470417,0.1089601526,0.1079727874,4.445703666,
US-Me2,2021-6-1,2021-8-31,0.05119926538,0.07049392538,0.09828644669,0.02819533055,0.1844605607,0.3270756509,0.03481884032,0.1779094263,0.02751948369,5.053036473,
US-EML,2016-3-2,2016-5-31,0.05123390069,0.02739989315,0.03268907049,0.03193814507,0.03154029163,0.0179571088,0.0310012069,0.1100048619,0.6661997233,8,
US-BZo,2018-3-2,2018-5-31,0.05136707921,0.07280677714,0.05697784532,0.0406770556,0.02849819495,0.09767336393,0.03354978734,0.07673878405,0.5416740731,7.107422193,
US-Ne1,2016-6-1,2016-8-31,0.05139884107,0.0777510258,0.1118481383,0.02846719581,0.4953205766,0.04811111986,0.04038634161,0.1049503636,0.04172592819,4,
US-Los,2017-9-1,2017-11-30,0.05165674998,0.3991164658,0.08755378678,0.04186403496,0.07238856959,0.1057904031,0.03408898486,0.06183731382,0.1456644885,2.728874141,
US-Rpf,2020-9-1,2020-11-30,0.05183872708,0.2845795048,0.07370993838,0.03928774351,0.03565781169,0.2021995394,0.02978167515,0.09924894585,0.1836565339,3.933334097,
US-EML,2018-12-1,2019-3-1,0.05185891106,0.0273175385,0.03171790469,0.03206934681,0.03084058228,0.02122385272,0.03386087114,0.0944710079,0.6766036168,8,
US-CS4,2019-12-1,2020-3-1,0.0521655213,0.03051371207,0.03573899884,0.03543834751,0.03201512149,0.01945032406,0.02978935519,0.1165113884,0.6483402839,8,
US-Ro1,2015-12-1,2016-3-1,0.05221768351,0.02970967343,0.03420376597,0.03468146797,0.2914278582,0.02660668333,0.03193251849,0.09839347494,0.4007903599,6.4,
US-Ro1,2015-12-1,2016-3-1,0.05221768351,0.02970967343,0.03420376597,0.03468146797,0.2914278582,0.02660668333,0.03193251849,0.09839347494,0.4007903599,6.4,
US-EML,2018-3-2,2018-5-31,0.05225431539,0.02985941198,0.03586316484,0.03555492352,0.03214020216,0.01972030301,0.03036424836,0.1188626559,0.6453440175,8,
US-Los,2020-12-1,2021-3-1,0.05238216604,0.06663505473,0.05768395738,0.05886673483,0.0577893556,0.1466847839,0.04108594556,0.1554685257,0.3633637787,6.674127248,
US-Ro4,2018-3-2,2018-5-31,0.05246463171,0.04606909005,0.06416091765,0.0386960611,0.2451054683,0.1016853621,0.03677232751,0.1025897404,0.3124174578,5.877246818,
US-Los,2017-12-1,2018-3-1,0.05255266372,0.03062922132,0.02872032877,0.03256083553,0.02954994005,0.02464708773,0.03156764485,0.09631314096,0.6734222502,8,
US-BZF,2016-3-2,2016-5-31,0.05255981795,0.06359703854,0.09108782603,0.09792846786,0.05927374783,0.115686535,0.03479870996,0.121257175,0.3637712973,6.110402201,
US-ICh,2020-3-2,2020-5-31,0.05260235614,0.03047446488,0.036030577,0.03604915132,0.03235757849,0.01998628969,0.03054039404,0.116012788,0.6459091226,8,
US-Bi2,2020-3-2,2020-5-31,0.05260372918,0.03655938042,0.07125651467,0.02972217662,0.6078382908,0.06544922797,0.03956081919,0.05906462826,0.03790662955,4,
US-Ro6,2022-3-2,2022-5-31,0.05262014172,0.04223121599,0.097283913,0.03667564022,0.3420640624,0.07233661174,0.03630495902,0.08715185489,0.2332917034,5.146674394,
US-Bi2,2019-3-2,2019-5-31,0.05270259582,0.08894946671,0.07371019538,0.03452185688,0.4281424633,0.1248731613,0.09860678033,0.06152853749,0.03692448623,4.055731977,
US-Ne3,2018-3-2,2018-5-31,0.05274189618,0.02845693635,0.05552326132,0.03015132383,0.4672142308,0.05428081881,0.03228741054,0.2351461594,0.04415879574,5,
US-Ne2,2018-12-1,2019-3-1,0.0527640941,0.02512893251,0.03570433648,0.04028021088,0.1641300707,0.03644592904,0.03846332693,0.1280488895,0.4789964721,6.800897036,
US-Ro5,2018-3-2,2018-5-31,0.05278778932,0.03270329683,0.05751063059,0.03313191563,0.2649400503,0.05198674135,0.03087621096,0.1045961516,0.3714294341,6.077143523,
US-ICs,2020-3-2,2020-5-31,0.05279519678,0.03063835237,0.03633437268,0.03633861566,0.03238173153,0.02008283195,0.03041317166,0.1174742409,0.6435049445,8,
US-Ro5,2019-3-2,2019-5-31,0.05280767502,0.03803631812,0.0471629887,0.03505999473,0.3627098287,0.05650830195,0.03260618178,0.1027458648,0.2723246669,5.74394568,
US-Uaf,2020-9-1,2020-11-30,0.05302570141,0.2076836245,0.07843241706,0.0416818536,0.03027528025,0.2506571101,0.0329939616,0.1047026069,0.2005071257,4.707416351,
US-Tw4,2019-12-1,2020-3-1,0.05316718879,0.08738370263,0.1505459088,0.06612808236,0.3074294487,0.1831599403,0.03429969907,0.08620650197,0.03163716046,3.749668628,
US-Ne1,2020-6-1,2020-8-31,0.05335978567,0.0928257778,0.1161814133,0.03031553391,0.5169635105,0.03960560878,0.04442771486,0.06315773021,0.04312305017,4,
US-Tw1,2018-12-1,2019-3-1,0.05341085944,0.1639439732,0.1297308657,0.06747880717,0.2239155258,0.1918785908,0.04247272894,0.08412081222,0.04300543587,3.336150671,
US-Ro5,2022-3-2,2022-5-31,0.05356244334,0.03216658407,0.04569446642,0.0318528814,0.4124032151,0.05289604287,0.03013555022,0.09693315204,0.2443184781,5.314330996,
US-CMW,2016-12-1,2017-3-1,0.05356522705,0.3229529958,0.04497988875,0.02936053936,0.06553504238,0.3046870581,0.03625556785,0.1148500419,0.02777368737,2.109257771,
US-Ro4,2021-3-2,2021-5-31,0.05369919618,0.03521057309,0.0869667067,0.04354897252,0.4653227579,0.05475761193,0.03633804942,0.102849338,0.1212681326,4.471118338,
US-BZF,2021-3-2,2021-5-31,0.05388321942,0.03372146199,0.04494860573,0.1506964099,0.04601740049,0.05787565776,0.03456001926,0.1003321403,0.4779268929,6.636363636,
US-Tw4,2017-3-2,2017-5-31,0.05396685652,0.1887244411,0.1476752898,0.07404743289,0.1460898006,0.2630065906,0.03256012743,0.05635384278,0.03753308066,3.745432022,
US-Ne2,2020-3-2,2020-5-31,0.05405354624,0.02645118113,0.05894332546,0.0334697547,0.368329128,0.05905434251,0.03556870426,0.2632211344,0.1008695722,5.624270966,
US-Me2,2021-9-1,2021-11-30,0.05409855317,0.09024496436,0.101588072,0.0399730918,0.1741382541,0.3274245381,0.03647990382,0.1482675322,0.02774380964,4.968813442,
US-Ne2,2017-6-1,2017-8-31,0.05411602796,0.1026453659,0.1197449093,0.03211991658,0.461604975,0.05016256736,0.04438655068,0.0965127615,0.0386669854,3.993913275,
US-Ro6,2018-12-1,2019-3-1,0.05415972177,0.03521942555,0.03364736399,0.03562666025,0.04060284829,0.05375933888,0.03712046612,0.1125779062,0.5972486445,7.846852266,
US-KFS,2018-12-1,2019-3-1,0.05415980472,0.0264541401,0.136012321,0.1230456285,0.1749730124,0.1659472177,0.03916598009,0.1853954179,0.09480518729,5.00540173,
US-Tw4,2016-3-2,2016-5-31,0.05418698282,0.4124267663,0.06877503656,0.09153648475,0.06326851968,0.1713841057,0.04486662411,0.05301594252,0.04049763331,1.295679777,
US-Ro6,2018-3-2,2018-5-31,0.05435280848,0.0350054142,0.070617734,0.05708338122,0.2447345633,0.05514076401,0.03194950799,0.1185102075,0.3325671155,5.810425294,
US-Syv,2019-12-1,2020-3-1,0.05441409613,0.08999169313,0.03369315159,0.03899282745,0.04241198403,0.04359702427,0.0451196214,0.05660396906,0.5951372569,7.72824989,
US-Ro5,2020-3-2,2020-5-31,0.05452538003,0.03134304508,0.04953917621,0.03689292784,0.5476501673,0.04310528242,0.02975956343,0.09111517275,0.1160314782,4.5,
US-Bi2,2020-9-1,2020-11-30,0.05456293393,0.04017771253,0.03750994054,0.03048308653,0.5795782937,0.06294523642,0.05595389844,0.08655747537,0.05219328326,4.353450292,
US-Tw1,2020-12-1,2021-3-1,0.0549019364,0.1258809222,0.1382266118,0.09682047195,0.1191019622,0.1976165835,0.04702123173,0.138963986,0.08142325633,4.072275542,
US-ICh,2018-12-1,2019-3-1,0.05494112251,0.0273207664,0.03233693129,0.03345484121,0.03051797524,0.02337552478,0.03520538627,0.08888872103,0.6739226508,8,
US-CMW,2019-12-1,2020-3-1,0.05514323059,0.3986862898,0.05101518735,0.02902286115,0.0655839437,0.2359947965,0.03654330711,0.09570678522,0.03226327673,1.615770513,
US-BZS,2021-9-1,2021-11-30,0.05538990662,0.3864831985,0.09725169272,0.05680878919,0.02640953485,0.2069213022,0.03030442317,0.07181390656,0.0685766549,2.866824722,
US-Ro6,2017-3-2,2017-5-31,0.05539444458,0.07657662079,0.08218762908,0.0340935226,0.4363635583,0.1299262315,0.03088337863,0.1189005827,0.03563358037,4.210716284,
US-Rpf,2018-9-1,2018-11-30,0.05562036099,0.2547496417,0.09041633971,0.03950765196,0.0357964074,0.1891163922,0.0299174194,0.08899861071,0.2158372158,4.692556691,
US-Los,2015-12-1,2016-3-1,0.05566628042,0.0273475846,0.02343485947,0.0274310755,0.03582263309,0.03091374705,0.03421780536,0.07815410758,0.6869748792,8,
US-Twt,2016-3-2,2016-5-31,0.05572596058,0.05642508859,0.0958369029,0.03190524895,0.5320630267,0.08764764493,0.03334974044,0.06930124722,0.03770592609,3.962016404,
US-Me2,2020-9-1,2020-11-30,0.05577450813,0.1306773078,0.1089289463,0.04488543162,0.02991846907,0.3481730717,0.03673260756,0.1473198318,0.09754915413,5.428571429,
US-Tw4,2016-6-1,2016-8-31,0.05596202382,0.3597358612,0.05404845305,0.2338569548,0.06277087126,0.09783504582,0.04757346223,0.04844643801,0.03972886149,1.573737999,
US-Tw4,2020-12-1,2021-3-1,0.05620871827,0.1164057101,0.1375223814,0.05925926412,0.1809689381,0.1863326295,0.04518315772,0.1555158403,0.06256071615,4.097375348,
US-Syv,2017-12-1,2018-3-1,0.0566135491,0.1172831005,0.03403225408,0.03765216202,0.0422362028,0.0477104124,0.0471253732,0.05813524458,0.5591730519,7.426261636,
US-Ro4,2019-9-1,2019-11-30,0.05679907357,0.0752592797,0.1697039596,0.06091288397,0.1368192098,0.2076921252,0.03406911486,0.2241528416,0.03454920664,4.99198023,
US-Tw1,2016-12-1,2017-3-1,0.05687087072,0.1020960811,0.2225748871,0.09954085151,0.1804092072,0.2064374327,0.0422058001,0.05609087111,0.03373144214,3.346130031,
US-Me2,2021-3-2,2021-5-31,0.05693903896,0.06291528723,0.08951052738,0.03416283075,0.08868530193,0.2715848787,0.03395930922,0.1698437744,0.192358992,5.964170365,
US-Ro4,2017-3-2,2017-5-31,0.05705243454,0.05230003297,0.129190122,0.06492992978,0.2947200607,0.1431003158,0.03888959733,0.1719633288,0.0478120018,4.593990768,
US-Tw5,2019-12-1,2020-3-1,0.05723690996,0.1110770801,0.16652147,0.1256971083,0.112426903,0.249937458,0.04685371249,0.08964357195,0.04056217536,3.970651265,
US-Bi2,2018-3-2,2018-5-31,0.05725716178,0.04750051461,0.1129568741,0.05370830623,0.4495089332,0.1168902964,0.04132395905,0.07840258198,0.04241108236,3.935139319,
US-EML,2019-9-1,2019-11-30,0.05729719765,0.04667767907,0.2039227294,0.08150228174,0.05968897674,0.2630966862,0.05455859727,0.2070044866,0.02620926535,5,
US-KFS,2015-12-1,2016-3-1,0.05769499715,0.02826616483,0.1139641602,0.1277402697,0.09616797801,0.2223245392,0.04197381958,0.275765962,0.03606008977,6.007076356,
US-Ne2,2016-9-1,2016-11-30,0.05771836618,0.02837344917,0.2167783383,0.05421048665,0.1990616242,0.1974115864,0.04351403711,0.1776983596,0.02519169512,3.290607784,
US-Ne2,2021-3-2,2021-5-31,0.05772977794,0.02839816293,0.06750466901,0.03723138086,0.5618788481,0.04741173843,0.03046954227,0.1279050169,0.04143189366,4.010283523,
US-Ne1,2019-12-1,2020-3-1,0.05785485987,0.03047221491,0.03408780541,0.03335732508,0.5175740821,0.0317256755,0.04675613556,0.105484208,0.142650141,4.769151479,
US-Me2,2020-12-1,2021-3-1,0.05787613834,0.05909082453,0.03299939019,0.04684742573,0.03598875271,0.03970539361,0.03759936654,0.04408011835,0.6457752501,8,
US-CS2,2019-12-1,2020-3-1,0.05797248784,0.6401048283,0.04632728344,0.06496041469,0.05229251778,0.02322978954,0.03521266048,0.03407453077,0.04578749073,1,
US-Ro4,2021-12-1,2022-3-1,0.05810749972,0.03054925707,0.03734416391,0.03717826884,0.04410815521,0.04659301257,0.04920023676,0.1555187718,0.5413631812,7.82779876,
US-Ne1,2017-6-1,2017-8-31,0.05817574745,0.08081555495,0.1238198651,0.02983655156,0.5086659891,0.04100727283,0.04392723592,0.07095420621,0.04275793268,3.964278499,
US-Ne3,2017-6-1,2017-8-31,0.05821649766,0.09110786174,0.1062758551,0.02787638027,0.4661291858,0.041142088,0.04358924907,0.1204123516,0.04521012469,4.079109914,
US-Ne3,2016-12-1,2017-3-1,0.05837513481,0.02696214377,0.03104074177,0.03047506679,0.3589145883,0.02934495674,0.04924099877,0.1184225272,0.2971861295,5.6,
US-Tw5,2018-12-1,2019-3-1,0.05855739214,0.09546947514,0.1477951425,0.1487957381,0.1457364147,0.2143522186,0.0456211063,0.0926254984,0.05100364064,3.8348353,
US-KFS,2019-12-1,2020-3-1,0.05857043784,0.02470656356,0.1141557655,0.1062866084,0.1682480362,0.1407775417,0.0403449416,0.2023354944,0.1445326345,6.294061917,
US-Tw1,2017-3-2,2017-5-31,0.05859892961,0.1700863473,0.156176244,0.1032978825,0.2203391629,0.1614263554,0.04279673203,0.0475053948,0.03972969185,3.173911249,
US-Syv,2018-12-1,2019-3-1,0.05865716961,0.112159735,0.03531092479,0.03749845765,0.04218303837,0.05064611202,0.04625322863,0.06885392611,0.5483984059,7.253035005,
US-KFS,2016-12-1,2017-3-1,0.05868648867,0.02636011841,0.2312531519,0.07721782696,0.08299898568,0.1558812517,0.04037140381,0.1714530417,0.1557362071,4.629538916,
US-Bi1,2015-12-1,2016-3-1,0.05878240882,0.03627268838,0.1287553133,0.03473645764,0.5711332932,0.05909418707,0.03578886489,0.04169079269,0.03370678805,4,
US-Myb,2016-6-1,2016-8-31,0.05879989349,0.04056725701,0.0723211927,0.5923067585,0.0336725909,0.0897067961,0.03430245506,0.044432676,0.03385271633,3.045125131,
US-CS2,2018-12-1,2019-3-1,0.05892268329,0.6297820697,0.04078857279,0.05656000872,0.05826862833,0.01994572729,0.03951251551,0.03343004499,0.06275237342,1,
US-Tw4,2018-12-1,2019-3-1,0.05912024788,0.1018674745,0.1574279974,0.07824238097,0.1887543547,0.2381907737,0.03855857276,0.1036454443,0.03415052435,4.013058739,
US-Ro4,2016-9-1,2016-11-30,0.0592679702,0.04699219227,0.1873635093,0.05681264523,0.102795651,0.2144230407,0.03686517033,0.2682952121,0.02714383165,5.663206975,
US-BZo,2018-9-1,2018-11-30,0.05959691454,0.2111905272,0.1531732456,0.05058869495,0.0429884471,0.2913260641,0.0516511681,0.09099301053,0.04845015452,3.645099952,
US-BZS,2020-9-1,2020-11-30,0.05960635326,0.2834961907,0.09324919267,0.04643079985,0.03075366956,0.1572353222,0.03243629628,0.06573906563,0.2310136816,3.928120324,
US-Ne1,2021-6-1,2021-8-31,0.06003781992,0.1129551943,0.0772962211,0.02873800338,0.5548558443,0.0332407702,0.04346537221,0.04598043306,0.04339123664,4,
US-KFS,2017-12-1,2018-3-1,0.06012833129,0.02304255714,0.1175162198,0.1018088415,0.2100634223,0.1412675265,0.0395893343,0.2165895488,0.08995312512,5.657298418,
US-Bi2,2017-3-2,2017-5-31,0.06046294723,0.06373409242,0.05703481926,0.02979541655,0.5184500891,0.09444598071,0.03669709955,0.09738158807,0.04195895389,3.914226006,
US-Tw1,2015-12-1,2016-3-1,0.06050621096,0.09695236449,0.1390474203,0.3042410461,0.1055231288,0.1571574881,0.034242412,0.06470127639,0.0375880941,2.738390093,
US-CMW,2015-12-1,2016-3-1,0.06051477181,0.2890906107,0.05166292831,0.03380634506,0.07867199314,0.2831221044,0.03957886853,0.1334273827,0.0300836409,2.401728296,
US-Me2,2022-3-2,2022-5-31,0.06081430224,0.05323090059,0.1671675881,0.03910020552,0.1029046016,0.313035047,0.03406132122,0.2060220904,0.02362109676,5.064385216,
US-Ne1,2018-9-1,2018-11-30,0.0612579109,0.05363381255,0.1467527393,0.04159890431,0.2362124624,0.1897268918,0.03265436409,0.2045284765,0.0335942891,4.912507284,
US-Uaf,2019-9-1,2019-11-30,0.0621568485,0.2016062065,0.1032922476,0.04249124701,0.03722026236,0.2616104534,0.03761484628,0.1267532546,0.1272133811,4.537780943,
US-Syv,2021-12-1,2022-3-1,0.06256152544,0.1705372796,0.03814929173,0.03960566837,0.04915922023,0.05520283168,0.05086092868,0.07056777414,0.4633147117,6.772289591,
US-Twt,2016-6-1,2016-8-31,0.06331162354,0.2745943598,0.1039236141,0.09702864646,0.293741533,0.04972569686,0.04421152326,0.03865648642,0.03476604864,2.663788301,
US-BZF,2020-6-1,2020-8-31,0.0635524728,0.5871213585,0.07110914142,0.08650927864,0.03424085454,0.06210552866,0.02969905294,0.03296983515,0.03265417476,1.00898246,
US-Ro5,2018-12-1,2019-3-1,0.06440666472,0.03292012957,0.02884166848,0.03818010705,0.09874099495,0.04388804196,0.0382390385,0.1324419044,0.5223028497,7.037547196,
US-Tw4,2015-12-1,2016-3-1,0.06491920167,0.08052876269,0.03194302523,0.5640614143,0.04729107074,0.1110822358,0.02763464887,0.04050798427,0.03199220541,3,
US-Ro5,2019-6-1,2019-8-31,0.06493410167,0.03499270895,0.1054239964,0.02957476556,0.5049760572,0.04097341203,0.05002122822,0.1078840999,0.06118121444,4.597727746,
US-Ne3,2019-12-1,2020-3-1,0.06535199562,0.02634762057,0.03612053489,0.03505615494,0.4173768345,0.03255697351,0.04817699895,0.1726547861,0.1663198089,5.120200166,
US-Bi2,2018-9-1,2018-11-30,0.06536929782,0.0447448225,0.0555735658,0.03129605784,0.5473613158,0.06474497074,0.04808757177,0.09202030053,0.050763527,4.154713027,
US-Syv,2016-12-1,2017-3-1,0.06582758698,0.1930007833,0.03737685832,0.0376866527,0.04411478555,0.05894359527,0.05104705503,0.07622609466,0.4357363511,6.3576542,
US-ICs,2018-12-1,2019-3-1,0.06591917057,0.0317201207,0.03794538843,0.04095556025,0.02891651104,0.02783714122,0.03284975196,0.08248932552,0.6513302779,8,
US-BZS,2019-9-1,2019-11-30,0.0661239155,0.2219204457,0.08814019309,0.04809097557,0.0326073277,0.122100244,0.03460282182,0.06511160608,0.3212632099,4.831450826,
US-Syv,2020-12-1,2021-3-1,0.06640177162,0.1859486246,0.04545426323,0.03953003502,0.04307232509,0.07012949591,0.05208161727,0.09077256424,0.4065679729,6.169942113,
US-Uaf,2018-9-1,2018-11-30,0.06678979638,0.3038815996,0.0853834551,0.04483202527,0.03738871174,0.2326576767,0.06123326826,0.09985517467,0.06793680127,2.826348136,
US-Ro4,2019-3-2,2019-5-31,0.06692334868,0.05186846682,0.04728312387,0.03657369232,0.3641151845,0.06171288522,0.03703998173,0.1360066927,0.1984372024,4.912084052,
US-EML,2017-9-1,2017-11-30,0.06704794411,0.034262622,0.07689593157,0.04697101892,0.04965195098,0.1298284206,0.05699182086,0.1355522046,0.4027589737,6.8,
US-Tw1,2018-9-1,2018-11-30,0.0673260632,0.4397480673,0.05671798358,0.06888719464,0.1089297128,0.1260399059,0.04163729308,0.05434255988,0.03633106692,0.9555584663,
US-Ne3,2020-3-2,2020-5-31,0.06754645318,0.02722439184,0.05064441575,0.03070309351,0.431926441,0.0407491839,0.03616541924,0.2129698844,0.1020314181,4.703301821,
US-BZF,2018-9-1,2018-11-30,0.06802780876,0.132714093,0.06265777206,0.1474173304,0.06733750438,0.230454365,0.04475574156,0.1553807647,0.09121227008,5.186933643,
US-BZF,2019-9-1,2019-11-30,0.06803078557,0.0873502908,0.06760264589,0.09238557546,0.03502411851,0.1922442534,0.03614139445,0.1473268163,0.2738539605,6.210489484,
US-Uaf,2016-9-1,2016-11-30,0.06896886884,0.2017451483,0.08167065969,0.0454250556,0.04255068051,0.1781932161,0.06674654632,0.1072499686,0.2074076456,5.960507773,
US-Ne2,2019-3-2,2019-5-31,0.06986549264,0.02906634072,0.08965855292,0.07372793416,0.4111556321,0.05396170606,0.0321580136,0.1294934076,0.1108728522,4.375050962,
US-Tw4,2016-12-1,2017-3-1,0.07055679066,0.322793797,0.07490268958,0.07859385026,0.0945944997,0.2225544757,0.03285069438,0.06784486464,0.03526541053,2.411076701,
US-Tw5,2018-9-1,2018-11-30,0.07104152501,0.1946849035,0.09311590317,0.2586442573,0.1036766473,0.1449788741,0.04250686782,0.05769463628,0.03361445261,2.254386195,
US-Uaf,2017-9-1,2017-11-30,0.07123011315,0.2907280871,0.05457952294,0.04461371798,0.03321459119,0.1812969729,0.03530546955,0.07087909217,0.2181131229,3.52454876,
US-Fcr,2016-9-1,2016-11-30,0.07277484694,0.05060069184,0.02492845063,0.04272817257,0.04233505093,0.05704521,0.06707016887,0.1113165871,0.5311611737,7.996418002,
US-Ne2,2021-6-1,2021-8-31,0.07341407245,0.1285734587,0.07415167487,0.02846849685,0.5225837431,0.03587198325,0.04506616517,0.04937076369,0.04246022432,4,
US-BZS,2018-9-1,2018-11-30,0.07385916026,0.4386336038,0.1026582821,0.04281609307,0.0386250927,0.1568798174,0.03770355797,0.06454450584,0.0442396183,1.698481664,
US-Myb,2016-9-1,2016-11-30,0.07475705714,0.03648718913,0.04299220666,0.6589357851,0.0236762003,0.07428914281,0.02894381902,0.03482775334,0.02505348972,3,
US-Ro4,2018-9-1,2018-11-30,0.07524730846,0.1314515396,0.1202792395,0.06225652765,0.2672824352,0.1525327435,0.03540650283,0.1157609621,0.03974138139,3.709088684,
US-Ne3,2019-3-2,2019-5-31,0.07758080462,0.02955098979,0.06384064183,0.0485753442,0.4578356576,0.05139670206,0.03174134851,0.1268607123,0.1125788444,4.028730727,
US-Sne,2019-6-1,2019-8-31,0.07851280934,0.0755134577,0.0605697509,0.5753933227,0.05218141316,0.06197196118,0.03626686902,0.03053056822,0.02902116376,2.989558794,
US-Syv,2015-12-1,2016-3-1,0.07883177771,0.2140470276,0.03944686351,0.0342268502,0.03806284762,0.08322642102,0.05212023029,0.1052173177,0.3547789282,5.875306222,
