	SITE_ID	day_group	year	LATITUDE_x	LONGITUDE_x	srad_mean	tmmn_mean	tmmx_mean	vpd_mean	Fpar_500m_mean	Lai_500m_mean	ee_elevation_mean	elevation_diff_mean	water_mean_mean	trees_mean_mean	grass_mean_mean	flooded_vegetation_mean_mean	crops_mean_mean	shrub_and_scrub_mean_mean	built_mean_mean	bare_mean_mean	snow_and_ice_mean_mean	label_mean_mean	label_argmax_numeric_mean	GPP_mean	GPP_sum
3260	US-Ne2	22	2017	41.1649	-96.4701	305.9197539	287.2157258125	300.9334668875	1.211451613625	68.28480603624999	20.8616379325	356.035136	5.964863999999977	0.05411602796	0.1026453659	0.1197449093	0.03211991658	0.461604975	0.05016256736	0.04438655068	0.0965127615	0.0386669854	3.993913275	4.0	0.0	0.0
3261	US-Ne2	22	2018	41.1649	-96.4701	286.4346743	291.0600825875	302.4056425875	1.0761693565375001	69.11853448375	22.432112065000002	356.035136	5.964863999999977	0.03182277275	0.03995638856	0.15710804	0.03630172136	0.5337457677	0.04483356295	0.0422034547	0.06801029702	0.04597999116	3.872184846	4.0	0.0	0.0
3262	US-Ne2	22	2019	41.1649	-96.4701	293.7080617	292.9754004875	303.83023856249997	1.1334274172625	69.50905172	20.58965516875	356.035136	5.964863999999977	0.04222843762	0.1003053048	0.1044528287	0.03057900127	0.5465721419	0.03728573132	0.04466136505	0.0568380987	0.03703821923	3.836212567	4.0	0.0	0.0
3263	US-Ne2	22	2020	41.1649	-96.4701	283.2697557625	291.41129005	302.6556432	1.1739516033875002	56.876293104999995	13.980495691249999	356.035136	5.964863999999977	0.0366447242	0.04500254643	0.1412819496	0.03414369133	0.5101554664	0.0446208145	0.04270211592	0.09912418244	0.04628512462	4.162264002	4.0	0.0	0.0
3264	US-Ne2	22	2021	41.1649	-96.4701	270.961696075	290.7818543	300.970158225	0.8308064456875001	68.7678879325	21.71842672	356.035136	5.964863999999977	0.07341407245	0.1285734587	0.07415167487	0.02846849685	0.5225837431	0.03587198325	0.04506616517	0.04937076369	0.04246022432	4.0	4.0	0.0	0.0
3265	US-Ne2	23	2016	41.1649	-96.4701	266.8508052775	290.273389875	300.2108854375	0.593064520575	59.05032327875	15.694827584999999	356.035136	5.964863999999977	0.03399920774	0.06117182033	0.1345667359	0.03786172241	0.4824729932	0.06311609979	0.04039802808	0.09928915256	0.04708423574	4.0	4.0	0.0	0.0
3266	US-Ne2	23	2017	41.1649	-96.4701	307.868143825	291.110082425	303.646372375	1.2383064398999999	77.67273706625	28.608405176250002	356.035136	5.964863999999977	0.05411602796	0.1026453659	0.1197449093	0.03211991658	0.461604975	0.05016256736	0.04438655068	0.0965127615	0.0386669854	3.993913275	4.0	0.0	0.0
3267	US-Ne2	23	2018	41.1649	-96.4701	316.9891141	291.1153208875	303.5919335625	1.069677407675	76.22381465375	26.73696120875	356.035136	5.964863999999977	0.03182277275	0.03995638856	0.15710804	0.03630172136	0.5337457677	0.04483356295	0.0422034547	0.06801029702	0.04597999116	3.872184846	4.0	0.0	0.0
3268	US-Ne2	23	2019	41.1649	-96.4701	307.196775975	292.327421	303.678226575	0.8465725839875	74.36045258625	25.777586208749998	356.035136	5.964863999999977	0.04222843762	0.1003053048	0.1044528287	0.03057900127	0.5465721419	0.03728573132	0.04466136505	0.0568380987	0.03703821923	3.836212567	4.0	0.0	0.0
3269	US-Ne2	23	2020	41.1649	-96.4701	319.322583125	293.09717447500003	304.20242035	1.0231854851625	69.34288793249999	21.3103448275	356.035136	5.964863999999977	0.0366447242	0.04500254643	0.1412819496	0.03414369133	0.5101554664	0.0446208145	0.04270211592	0.09912418244	0.04628512462	4.162264002	4.0	0.0	0.0
