system:index,ADM1_NAME,ADM2_NAME,.geo
0004000000000000039b,Texas,Bastrop,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000039c,Texas,Baylor,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000039d,Texas,Bee,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000039e,Texas,Bell,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000039f,Texas,Bexar,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003a0,Texas,Blanco,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003a1,Texas,Borden,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003a2,Texas,Bosque,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003a3,Texas,Bowie,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003a4,Texas,Brazoria,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003a5,Texas,Brazos,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003a6,Texas,Brewster,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003a7,Texas,Briscoe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003a8,Texas,Brooks,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003a9,Texas,Brown,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003aa,Texas,Burleson,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003ab,Texas,Burnet,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003ac,Texas,Caldwell,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003ad,Texas,Calhoun,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003ae,Texas,Callahan,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003af,Texas,Cameron,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003b0,Texas,Camp,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003b1,Texas,Carson,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003b2,Texas,Cass,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003b3,Texas,Castro,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003b4,Texas,Chambers,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003b5,Texas,Cherokee,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003b6,Texas,Childress,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003b7,Texas,Clay,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003b8,Texas,Cochran,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003b9,Texas,Coke,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003ba,Texas,Coleman,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003bb,Texas,Collin,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003bc,Texas,Collingsworth,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003bd,Texas,Colorado,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003be,Texas,Comal,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003bf,Texas,Comanche,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003c0,Texas,Concho,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003c1,Texas,Cooke,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003c2,Texas,Coryell,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003c3,Texas,Cottle,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003c4,Texas,Crane,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003c5,Texas,Crockett,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003c6,Texas,Crosby,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003c7,Texas,Culberson,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003c8,Texas,Dallam,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003c9,Texas,Dallas,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003ca,Texas,Dawson,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003cb,Texas,Deaf Smith,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003cc,Texas,Delta,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003cd,Texas,Denton,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003ce,Texas,DeWitt,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003cf,Texas,Dickens,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003d0,Texas,Dimmit,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003d1,Texas,Donley,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003d2,Texas,Duval,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003d3,Texas,Eastland,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003d4,Texas,Ector,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003d5,Texas,Edwards,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003d6,Texas,El Paso,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003d7,Texas,Ellis,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003d8,Texas,Erath,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003d9,Texas,Falls,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003da,Texas,Fannin,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003db,Texas,Fayette,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003dc,Texas,Fisher,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003dd,Texas,Floyd,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003de,Texas,Foard,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003df,Texas,Fort Bend,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003e0,Texas,Franklin,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003e1,Texas,Freestone,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003e2,Texas,Frio,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003e3,Texas,Gaines,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003e4,Texas,Galveston,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000eb,Utah,Beaver,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000ec,Utah,Box Elder,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000ed,Utah,Cache,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000ee,Utah,Carbon,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000ef,Utah,Daggett,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000f0,Utah,Davis,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000f1,Utah,Duchesne,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000f2,Utah,Emery,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000f3,Utah,Garfield,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000f4,Utah,Grand,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000f5,Utah,Iron,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000f6,Utah,Juab,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000f7,Utah,Kane,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000f8,Utah,Millard,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000f9,Utah,Morgan,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000fa,Utah,Piute,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000fb,Utah,Rich,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000fc,Utah,Salt Lake,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000fd,Utah,San Juan,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000fe,Utah,Sanpete,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000ff,Utah,Sevier,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000100,Utah,Summit,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000101,Utah,Tooele,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000102,Utah,Uintah,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000103,Utah,Utah,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000104,Utah,Wasatch,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000105,Utah,Washington,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000106,Utah,Wayne,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000107,Utah,Weber,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000108,West Virginia,Brooke,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000109,West Virginia,Hancock,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000010a,West Virginia,Marion,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000010b,West Virginia,Marshall,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000010c,West Virginia,Monongalia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000010d,West Virginia,Ohio,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000010e,West Virginia,Preston,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000010f,West Virginia,Wetzel,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000110,Wisconsin,Adams,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000111,Wisconsin,Brown,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000112,Wisconsin,Buffalo,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000113,Wisconsin,Calumet,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000114,Wisconsin,Columbia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000115,Wisconsin,Crawford,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000116,Wisconsin,Dane,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000117,Wisconsin,Dodge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000118,Wisconsin,Eau Claire,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000119,Wisconsin,Fond du Lac,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000011a,Wisconsin,Grant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000011b,Wisconsin,Green,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000011c,Wisconsin,Green Lake,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000011d,Wisconsin,Iowa,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000011e,Wisconsin,Jackson,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000011f,Wisconsin,Jefferson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000120,Wisconsin,Juneau,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000121,Wisconsin,Kenosha,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000122,Wisconsin,Kewaunee,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000123,Wisconsin,La Crosse,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000124,Wisconsin,Lafayette,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000125,Wisconsin,Manitowoc,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000126,Wisconsin,Marquette,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000127,Wisconsin,Milwaukee,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000128,Wisconsin,Monroe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000129,Wisconsin,Outagamie,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000012a,Wisconsin,Ozaukee,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000012b,Wisconsin,Pepin,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000012c,Wisconsin,Pierce,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000012d,Wisconsin,Portage,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000012e,Wisconsin,Racine,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000012f,Wisconsin,Richland,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000130,Wisconsin,Rock,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000131,Wisconsin,Sauk,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000132,Wisconsin,Sheboygan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000133,Wisconsin,Trempealeau,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000134,Wisconsin,Vernon,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000135,Wisconsin,Walworth,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000136,Wisconsin,Washington,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000137,Wisconsin,Waukesha,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000138,Wisconsin,Waupaca,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000139,Wisconsin,Waushara,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000013a,Wisconsin,Winnebago,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000013b,Wisconsin,Wood,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000013c,Wyoming,Albany,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000013d,Wyoming,Carbon,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000013e,Wyoming,Converse,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000013f,Wyoming,Goshen,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000140,Wyoming,Laramie,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000141,Wyoming,Natrona,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000142,Wyoming,Niobrara,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000143,Wyoming,Platte,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000144,Wyoming,Sweetwater,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000145,Wyoming,Uinta,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000444,Vermont,Bennington,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000445,Vermont,Windham,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000446,Virginia,Accomack,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000447,Virginia,Albemarle,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000448,Virginia,Alexandria,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000449,Virginia,Amelia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000044a,Virginia,Amherst,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000044b,Virginia,Appomattox,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000044c,Virginia,Arlington,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000044d,Virginia,Augusta,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000044e,Virginia,Bath,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000044f,Virginia,Bland,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000450,Virginia,Botetourt,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000451,Virginia,Bristol,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000452,Virginia,Brunswick,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000453,Virginia,Buchanan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000454,Virginia,Buckingham,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000455,Virginia,Buena Vista,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000456,Virginia,Campbell,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000457,Virginia,Caroline,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000458,Virginia,Carroll,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000459,Virginia,Charles City,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000045a,Virginia,Charlotte,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000045b,Virginia,Charlottesville,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000045c,Virginia,Chesapeake,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000045d,Virginia,Chesterfield,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000045e,Virginia,Clarke,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000045f,Virginia,Colonial Heights,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000460,Virginia,Covington,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000461,Virginia,Craig,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000462,Virginia,Culpeper,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000463,Virginia,Cumberland,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000464,Virginia,Danville,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000465,Virginia,Dickenson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000466,Virginia,Dinwiddie,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000467,Virginia,Emporia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000468,Virginia,Essex,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000469,Virginia,Fairfax,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000046a,Virginia,Falls Church,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000046b,Virginia,Fauquier,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000046c,Virginia,Floyd,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000046d,Virginia,Fluvanna,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000046e,Virginia,Franklin,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000046f,Virginia,Frederick,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000470,Virginia,Fredericksburg,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000471,Virginia,Galax,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000472,Virginia,Giles,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000473,Virginia,Gloucester,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000474,Virginia,Goochland,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000475,Virginia,Grayson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000476,Virginia,Greene,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000477,Virginia,Greensville,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000478,Virginia,Halifax,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000479,Virginia,Hampton,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000047a,Virginia,Hanover,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000047b,Virginia,Harrisonburg,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000047c,Virginia,Henrico,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000047d,Virginia,Henry,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000047e,Virginia,Highland,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000047f,Virginia,Hopewell,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000480,Virginia,Isle of Wight,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000481,Virginia,James City,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000482,Virginia,King and Queen,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000483,Virginia,King George,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000484,Virginia,King William,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000485,Virginia,Lancaster,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000486,Virginia,Lee,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000487,Virginia,Lexington,"{""type"":""MultiPoint"",""coordinates"":[]}"
