,index,NAME,result,year,0,1,2,3,4,5,6,7,8,9,10
124,124,Sonoma,"[{""change"":0,""sum"":4.0450859945228195E9},{""change"":1,""sum"":1.069135604814148E7},{""change"":2,""sum"":7748089.702926636},{""change"":3,""sum"":272007.9317855835},{""change"":4,""sum"":1.139025311504364E7},{""change"":5,""sum"":9340977.942619324},{""change"":6,""sum"":1.5364130527526855E7},{""change"":7,""sum"":6239051.978782654},{""change"":8,""sum"":185842.2664794922},{""change"":9,""sum"":1842537.3814239502},{""change"":10,""sum"":7160048.184295654}]",2019,4045085994.5228195,10691356.04814148,7748089.702926636,272007.9317855835,11390253.11504364,9340977.942619324,15364130.527526855,6239051.978782654,185842.2664794922,1842537.3814239502,7160048.184295654
125,125,Stanislaus,"[{""change"":0,""sum"":3.846306644681465E9},{""change"":1,""sum"":3252072.3780822754},{""change"":2,""sum"":1.6129677626342773E7},{""change"":3,""sum"":46508.14700317383},{""change"":4,""sum"":2.1186835553634644E7},{""change"":5,""sum"":4138700.998703003},{""change"":6,""sum"":1.1823427731529236E7},{""change"":7,""sum"":2803207.052810669},{""change"":8,""sum"":112213.00100708008},{""change"":9,""sum"":1.3288862779693604E7},{""change"":10,""sum"":2878714.8899765015}]",2019,3846306644.681465,3252072.3780822754,16129677.626342773,46508.14700317383,21186835.553634644,4138700.998703003,11823427.731529236,2803207.052810669,112213.00100708008,13288862.779693604,2878714.8899765015
126,126,Sutter,"[{""change"":0,""sum"":1.5173880710017242E9},{""change"":1,""sum"":3245390.7260131836},{""change"":2,""sum"":1.1024540184173584E7},{""change"":3,""sum"":338671.66968536377},{""change"":4,""sum"":2.6408805698669434E7},{""change"":5,""sum"":2691697.4586868286},{""change"":6,""sum"":7849572.598960876},{""change"":7,""sum"":1249831.6703948975},{""change"":8,""sum"":57025.59536743164},{""change"":9,""sum"":4069417.18245697},{""change"":10,""sum"":1665100.05544281}]",2019,1517388071.0017242,3245390.7260131836,11024540.184173584,338671.66968536377,26408805.698669434,2691697.4586868286,7849572.598960876,1249831.6703948975,57025.59536743164,4069417.18245697,1665100.05544281
127,127,Tehama,"[{""change"":0,""sum"":7.575367955078804E9},{""change"":1,""sum"":5199681.261253357},{""change"":2,""sum"":3.3611950690330505E7},{""change"":3,""sum"":28221.073974609375},{""change"":4,""sum"":5113937.857795715},{""change"":5,""sum"":1.4097830708992004E7},{""change"":6,""sum"":1.8068649388786316E7},{""change"":7,""sum"":6764781.312324524},{""change"":8,""sum"":63845.8542175293},{""change"":9,""sum"":3476769.7342834473},{""change"":10,""sum"":1.0200029143051147E7}]",2019,7575367955.078804,5199681.261253357,33611950.690330505,28221.073974609375,5113937.857795715,14097830.708992004,18068649.388786316,6764781.312324524,63845.8542175293,3476769.7342834473,10200029.143051147
128,128,Trinity,"[{""change"":0,""sum"":8.230175067058662E9},{""change"":1,""sum"":4.839880734700012E7},{""change"":2,""sum"":1004787.1495895386},{""change"":3,""sum"":4703.6746826171875},{""change"":4,""sum"":11909.151885986328},{""change"":5,""sum"":9025665.39389801},{""change"":6,""sum"":1.431785161064148E7},{""change"":7,""sum"":668314.0991973877},{""change"":8,""sum"":11509.025428771973},{""change"":9,""sum"":149016.14390563965},{""change"":10,""sum"":3886932.360221863}]",2019,8230175067.058662,48398807.34700012,1004787.1495895386,4703.6746826171875,11909.151885986328,9025665.39389801,14317851.61064148,668314.0991973877,11509.025428771973,149016.14390563965,3886932.360221863
129,129,Tuolumne,"[{""change"":0,""sum"":5.868468215201561E9},{""change"":1,""sum"":4879673.033287048},{""change"":2,""sum"":1056996.4218215942},{""change"":3,""sum"":599.3854293823242},{""change"":4,""sum"":29585.958610534668},{""change"":5,""sum"":4657403.754226685},{""change"":6,""sum"":4920096.152565002},{""change"":7,""sum"":1706524.393661499},{""change"":8,""sum"":799.5524520874023},{""change"":9,""sum"":50460.1856842041},{""change"":10,""sum"":5030063.642417908}]",2019,5868468215.201561,4879673.033287048,1056996.4218215942,599.3854293823242,29585.958610534668,4657403.754226685,4920096.152565002,1706524.393661499,799.5524520874023,50460.1856842041,5030063.642417908
130,130,Yolo,"[{""change"":0,""sum"":2.5788861409783783E9},{""change"":1,""sum"":3858322.762512207},{""change"":2,""sum"":1.6537553122650146E7},{""change"":3,""sum"":1204954.0406951904},{""change"":4,""sum"":1.888872354019928E7},{""change"":5,""sum"":7360153.790725708},{""change"":6,""sum"":7135694.385902405},{""change"":7,""sum"":5074579.520614624},{""change"":8,""sum"":323465.98053741455},{""change"":9,""sum"":6646229.165214539},{""change"":10,""sum"":5023200.0886154175}]",2019,2578886140.9783783,3858322.762512207,16537553.122650146,1204954.0406951904,18888723.54019928,7360153.790725708,7135694.385902405,5074579.520614624,323465.98053741455,6646229.165214539,5023200.0886154175
131,131,Yuba,"[{""change"":0,""sum"":1.6255835629982681E9},{""change"":1,""sum"":3699742.278739929},{""change"":2,""sum"":7584039.187980652},{""change"":3,""sum"":344831.20025634766},{""change"":4,""sum"":6022251.481140137},{""change"":5,""sum"":5186886.8254852295},{""change"":6,""sum"":8204213.813911438},{""change"":7,""sum"":4616958.344551086},{""change"":8,""sum"":43216.63787841797},{""change"":9,""sum"":2570889.4775619507},{""change"":10,""sum"":4111088.5499801636}]",2019,1625583562.9982681,3699742.278739929,7584039.187980652,344831.20025634766,6022251.481140137,5186886.8254852295,8204213.813911438,4616958.344551086,43216.63787841797,2570889.4775619507,4111088.5499801636
132,132,Del Norte,"[{""change"":0,""sum"":2.6177389179461594E9},{""change"":1,""sum"":2992836.2293930054},{""change"":2,""sum"":273856.3297958374},{""change"":3,""sum"":96554.3787689209},{""change"":4,""sum"":98155.56126403809},{""change"":5,""sum"":431750.6866912842},{""change"":6,""sum"":1960970.6755828857},{""change"":7,""sum"":93454.21410369873},{""change"":8,""sum"":300.1681213378906},{""change"":9,""sum"":35820.423828125},{""change"":10,""sum"":1694885.1975402832}]",2020,2617738917.9461594,2992836.2293930054,273856.3297958374,96554.3787689209,98155.56126403809,431750.6866912842,1960970.6755828857,93454.21410369873,300.1681213378906,35820.423828125,1694885.1975402832
133,133,Humboldt,"[{""change"":0,""sum"":9.237276759308205E9},{""change"":1,""sum"":3615556.3370285034},{""change"":2,""sum"":4231593.613891602},{""change"":3,""sum"":14307.577621459961},{""change"":4,""sum"":777737.3984451294},{""change"":5,""sum"":2365005.0576324463},{""change"":6,""sum"":2.9259182015625E7},{""change"":7,""sum"":2399126.2770080566},{""change"":8,""sum"":2301.5925827026367},{""change"":9,""sum"":305478.770111084},{""change"":10,""sum"":5302673.965354919}]",2020,9237276759.308205,3615556.3370285034,4231593.613891602,14307.577621459961,777737.3984451294,2365005.0576324463,29259182.015625,2399126.2770080566,2301.5925827026367,305478.770111084,5302673.965354919
134,134,Modoc,"[{""change"":0,""sum"":1.0425115585459541E10},{""change"":1,""sum"":1.1124921181510925E7},{""change"":2,""sum"":1624682.0409545898},{""change"":3,""sum"":9154040.176139832},{""change"":4,""sum"":3.2099527967407227E7},{""change"":5,""sum"":1.6811598360603333E7},{""change"":6,""sum"":2.7793770286514282E7},{""change"":7,""sum"":1504166.7911071777},{""change"":8,""sum"":2321727.473716736},{""change"":9,""sum"":2.1209077426927185E8},{""change"":10,""sum"":1.4714060699208832E8}]",2020,10425115585.459541,11124921.181510925,1624682.0409545898,9154040.176139832,32099527.967407227,16811598.360603333,27793770.286514282,1504166.7911071777,2321727.473716736,212090774.26927185,147140606.99208832
135,135,Siskiyou,"[{""change"":0,""sum"":1.6138952574140587E10},{""change"":1,""sum"":2.7602089038963318E7},{""change"":2,""sum"":1073725.260887146},{""change"":3,""sum"":3033408.8516311646},{""change"":4,""sum"":1.1201903138496399E7},{""change"":5,""sum"":1.2560010862548828E7},{""change"":6,""sum"":4.8443485671798706E7},{""change"":7,""sum"":3904788.4681167603},{""change"":8,""sum"":2837712.7221221924},{""change"":9,""sum"":1.2406791533113098E8},{""change"":10,""sum"":6.5980928868621826E7}]",2020,16138952574.140587,27602089.038963318,1073725.260887146,3033408.8516311646,11201903.138496399,12560010.862548828,48443485.671798706,3904788.4681167603,2837712.7221221924,124067915.33113098,65980928.868621826
136,136,Alameda,"[{""change"":0,""sum"":1.8189923899803696E9},{""change"":1,""sum"":1.2823544692817688E7},{""change"":2,""sum"":7.440567857096863E7},{""change"":3,""sum"":119966.19801330566},{""change"":4,""sum"":3214773.005050659},{""change"":5,""sum"":8986796.106285095},{""change"":6,""sum"":1022313.3543167114},{""change"":7,""sum"":806763.1237945557},{""change"":8,""sum"":114367.60258483887},{""change"":9,""sum"":1961604.0516281128},{""change"":10,""sum"":2631164.4191436768}]",2020,1818992389.9803696,12823544.692817688,74405678.57096863,119966.19801330566,3214773.005050659,8986796.106285095,1022313.3543167114,806763.1237945557,114367.60258483887,1961604.0516281128,2631164.4191436768
137,137,Alpine,"[{""change"":0,""sum"":1.920546294746231E9},{""change"":1,""sum"":34156.713943481445},{""change"":2,""sum"":5493.428649902344},{""change"":3,""sum"":3595.696388244629},{""change"":4,""sum"":204254.40460205078},{""change"":5,""sum"":229722.28246307373},{""change"":6,""sum"":654326.2961196899},{""change"":7,""sum"":1398.3667907714844},{""change"":8,""sum"":5892.788185119629},{""change"":9,""sum"":468369.41020965576},{""change"":10,""sum"":2693011.4743652344}]",2020,1920546294.746231,34156.713943481445,5493.428649902344,3595.696388244629,204254.40460205078,229722.28246307373,654326.2961196899,1398.3667907714844,5892.788185119629,468369.41020965576,2693011.4743652344
138,138,Amador,"[{""change"":0,""sum"":1.5487608111406403E9},{""change"":1,""sum"":5665210.319366455},{""change"":2,""sum"":3061426.986618042},{""change"":3,""sum"":18699.952507019043},{""change"":4,""sum"":110797.04541015625},{""change"":5,""sum"":4379595.919593811},{""change"":6,""sum"":838561.4112930298},{""change"":7,""sum"":2778813.3554229736},{""change"":8,""sum"":9799.64720916748},{""change"":9,""sum"":1579561.1878967285},{""change"":10,""sum"":2206076.6221618652}]",2020,1548760811.1406403,5665210.319366455,3061426.986618042,18699.952507019043,110797.04541015625,4379595.919593811,838561.4112930298,2778813.3554229736,9799.64720916748,1579561.1878967285,2206076.6221618652
139,139,Butte,"[{""change"":0,""sum"":4.2168392762785034E9},{""change"":1,""sum"":2.987556820149231E7},{""change"":2,""sum"":8909784.211410522},{""change"":3,""sum"":172697.08847808838},{""change"":4,""sum"":3178042.850631714},{""change"":5,""sum"":2.271834239795685E7},{""change"":6,""sum"":2.1300723827331543E7},{""change"":7,""sum"":6326939.49912262},{""change"":8,""sum"":223718.34358978271},{""change"":9,""sum"":2.5540250212295532E7},{""change"":10,""sum"":8688258.181015015}]",2020,4216839276.2785034,29875568.20149231,8909784.211410522,172697.08847808838,3178042.850631714,22718342.39795685,21300723.827331543,6326939.49912262,223718.34358978271,25540250.212295532,8688258.181015015
140,140,Calaveras,"[{""change"":0,""sum"":2.655383366025955E9},{""change"":1,""sum"":8611042.705749512},{""change"":2,""sum"":8536324.426628113},{""change"":3,""sum"":65297.32029724121},{""change"":4,""sum"":217973.00777435303},{""change"":5,""sum"":7475572.27481842},{""change"":6,""sum"":1172165.7510223389},{""change"":7,""sum"":1597074.654762268},{""change"":8,""sum"":7500.008628845215},{""change"":9,""sum"":291365.2075805664},{""change"":10,""sum"":2263118.181373596}]",2020,2655383366.025955,8611042.705749512,8536324.426628113,65297.32029724121,217973.00777435303,7475572.27481842,1172165.7510223389,1597074.654762268,7500.008628845215,291365.2075805664,2263118.181373596
141,141,Colusa,"[{""change"":0,""sum"":2.861052898550812E9},{""change"":1,""sum"":7431466.450126648},{""change"":2,""sum"":6.34634298609314E7},{""change"":3,""sum"":572370.852897644},{""change"":4,""sum"":7730282.205780029},{""change"":5,""sum"":1.9121187255958557E7},{""change"":6,""sum"":1.2085131887130737E7},{""change"":7,""sum"":1838923.8315048218},{""change"":8,""sum"":416963.27084350586},{""change"":9,""sum"":1.747375572151184E7},{""change"":10,""sum"":3765886.454597473}]",2020,2861052898.550812,7431466.450126648,63463429.8609314,572370.852897644,7730282.205780029,19121187.255958557,12085131.887130737,1838923.8315048218,416963.27084350586,17473755.72151184,3765886.454597473
142,142,Contra Costa,"[{""change"":0,""sum"":1.7876787344342422E9},{""change"":1,""sum"":2.607583136868286E7},{""change"":2,""sum"":7.668310004985046E7},{""change"":3,""sum"":600923.1762390137},{""change"":4,""sum"":5748099.096702576},{""change"":5,""sum"":1.025779989187622E7},{""change"":6,""sum"":2279718.3364486694},{""change"":7,""sum"":794356.9578857422},{""change"":8,""sum"":614720.8231964111},{""change"":9,""sum"":5326605.541145325},{""change"":10,""sum"":2553483.8471450806}]",2020,1787678734.4342422,26075831.36868286,76683100.04985046,600923.1762390137,5748099.096702576,10257799.89187622,2279718.3364486694,794356.9578857422,614720.8231964111,5326605.541145325,2553483.8471450806
143,143,El Dorado,"[{""change"":0,""sum"":4.581650670482887E9},{""change"":1,""sum"":2.348939739302063E7},{""change"":2,""sum"":2740330.1254119873},{""change"":3,""sum"":2499.359733581543},{""change"":4,""sum"":484031.8205947876},{""change"":5,""sum"":1.0011345214881897E7},{""change"":6,""sum"":1545267.1747512817},{""change"":7,""sum"":2681584.474433899},{""change"":8,""sum"":2199.472236633301},{""change"":9,""sum"":727031.096824646},{""change"":10,""sum"":3275036.1136169434}]",2020,4581650670.482887,23489397.39302063,2740330.1254119873,2499.359733581543,484031.8205947876,10011345.214881897,1545267.1747512817,2681584.474433899,2199.472236633301,727031.096824646,3275036.1136169434
144,144,Glenn,"[{""change"":0,""sum"":3.170828000452072E9},{""change"":1,""sum"":4.8352796405418396E7},{""change"":2,""sum"":1.3635591161398315E8},{""change"":3,""sum"":198332.9804840088},{""change"":4,""sum"":8041648.427070618},{""change"":5,""sum"":4.154906906388855E7},{""change"":6,""sum"":8793520.064590454},{""change"":7,""sum"":2313775.4170455933},{""change"":8,""sum"":643970.0071258545},{""change"":9,""sum"":1.5604337273269653E7},{""change"":10,""sum"":4165449.835922241}]",2020,3170828000.452072,48352796.405418396,136355911.61398315,198332.9804840088,8041648.427070618,41549069.06388855,8793520.064590454,2313775.4170455933,643970.0071258545,15604337.273269653,4165449.835922241
145,145,Lake,"[{""change"":0,""sum"":3.3960541627303696E9},{""change"":1,""sum"":8118317.570777893},{""change"":2,""sum"":4543033.178268433},{""change"":3,""sum"":294631.9633102417},{""change"":4,""sum"":991576.4498825073},{""change"":5,""sum"":1.2134707727233887E7},{""change"":6,""sum"":3694520.9670944214},{""change"":7,""sum"":2656767.115890503},{""change"":8,""sum"":225176.77545166016},{""change"":9,""sum"":4600697.299201965},{""change"":10,""sum"":9881316.963798523}]",2020,3396054162.7303696,8118317.570777893,4543033.178268433,294631.9633102417,991576.4498825073,12134707.727233887,3694520.9670944214,2656767.115890503,225176.77545166016,4600697.299201965,9881316.963798523
146,146,Lassen,"[{""change"":0,""sum"":1.1837677835832802E10},{""change"":1,""sum"":2114089.8568344116},{""change"":2,""sum"":5170142.920036316},{""change"":3,""sum"":6875792.773193359},{""change"":4,""sum"":1.0775214060840607E8},{""change"":5,""sum"":6.819192632260895E7},{""change"":6,""sum"":7816880.557662964},{""change"":7,""sum"":613280.3219985962},{""change"":8,""sum"":1567697.0139770508},{""change"":9,""sum"":1.2127122501805878E8},{""change"":10,""sum"":6.597584575312805E7}]",2020,11837677835.832802,2114089.8568344116,5170142.920036316,6875792.773193359,107752140.60840607,68191926.32260895,7816880.557662964,613280.3219985962,1567697.0139770508,121271225.01805878,65975845.75312805
147,147,Madera,"[{""change"":0,""sum"":5.451633912234688E9},{""change"":1,""sum"":1.2639886958213806E7},{""change"":2,""sum"":1.4099032256210327E7},{""change"":3,""sum"":123289.3313369751},{""change"":4,""sum"":1.503948767010498E7},{""change"":5,""sum"":8752270.787017822},{""change"":6,""sum"":1.0842139803337097E7},{""change"":7,""sum"":4507625.709388733},{""change"":8,""sum"":164486.95964050293},{""change"":9,""sum"":4.975974027178955E7},{""change"":10,""sum"":9494846.125717163}]",2020,5451633912.234688,12639886.958213806,14099032.256210327,123289.3313369751,15039487.67010498,8752270.787017822,10842139.803337097,4507625.709388733,164486.95964050293,49759740.27178955,9494846.125717163
148,148,Marin,"[{""change"":0,""sum"":1.3327111582762299E9},{""change"":1,""sum"":8084583.839607239},{""change"":2,""sum"":4689776.600364685},{""change"":3,""sum"":802711.350730896},{""change"":4,""sum"":328254.1173324585},{""change"":5,""sum"":6135022.151885986},{""change"":6,""sum"":1435298.8175430298},{""change"":7,""sum"":1068021.6134033203},{""change"":8,""sum"":336756.7110595703},{""change"":9,""sum"":813816.9378356934},{""change"":10,""sum"":3520784.113220215}]",2020,1332711158.2762299,8084583.839607239,4689776.600364685,802711.350730896,328254.1173324585,6135022.151885986,1435298.8175430298,1068021.6134033203,336756.7110595703,813816.9378356934,3520784.113220215
149,149,Mariposa,"[{""change"":0,""sum"":3.702328600581665E9},{""change"":1,""sum"":6441358.14919281},{""change"":2,""sum"":4.6610570682777405E7},{""change"":3,""sum"":86117.31958770752},{""change"":4,""sum"":206712.697807312},{""change"":5,""sum"":9903585.135162354},{""change"":6,""sum"":1.0423566472122192E7},{""change"":7,""sum"":1813932.1221618652},{""change"":8,""sum"":15885.850112915039},{""change"":9,""sum"":241879.4987411499},{""change"":10,""sum"":1.0614125765007019E7}]",2020,3702328600.581665,6441358.14919281,46610570.682777405,86117.31958770752,206712.697807312,9903585.135162354,10423566.472122192,1813932.1221618652,15885.850112915039,241879.4987411499,10614125.765007019
150,150,Mendocino,"[{""change"":0,""sum"":8.99301273309816E9},{""change"":1,""sum"":7370401.69103241},{""change"":2,""sum"":2825980.8997802734},{""change"":3,""sum"":334460.47092437744},{""change"":4,""sum"":566242.3812789917},{""change"":5,""sum"":5898953.961105347},{""change"":6,""sum"":5.8309659213150024E7},{""change"":7,""sum"":8578137.822013855},{""change"":8,""sum"":93273.30656433105},{""change"":9,""sum"":1621479.137008667},{""change"":10,""sum"":1.9456761303237915E7}]",2020,8993012733.09816,7370401.69103241,2825980.8997802734,334460.47092437744,566242.3812789917,5898953.961105347,58309659.213150024,8578137.822013855,93273.30656433105,1621479.137008667,19456761.303237915
151,151,Merced,"[{""change"":0,""sum"":4.734226341332367E9},{""change"":1,""sum"":2.9367918716285706E7},{""change"":2,""sum"":2.443937318527069E8},{""change"":3,""sum"":2577024.387184143},{""change"":4,""sum"":2.9886245896575928E7},{""change"":5,""sum"":2.5477414331932068E7},{""change"":6,""sum"":3198972.7286605835},{""change"":7,""sum"":2589333.782043457},{""change"":8,""sum"":705517.0024185181},{""change"":9,""sum"":4.899422818225098E7},{""change"":10,""sum"":2903482.56426239}]",2020,4734226341.332367,29367918.716285706,244393731.8527069,2577024.387184143,29886245.896575928,25477414.331932068,3198972.7286605835,2589333.782043457,705517.0024185181,48994228.18225098,2903482.56426239
152,152,Mono,"[{""change"":0,""sum"":7.982568812057289E9},{""change"":1,""sum"":3906319.8891220093},{""change"":2,""sum"":43809.95616149902},{""change"":3,""sum"":285766.35207366943},{""change"":4,""sum"":2.7500295204856873E7},{""change"":5,""sum"":1.792229832800293E7},{""change"":6,""sum"":1039557.6591339111},{""change"":7,""sum"":92461.15622711182},{""change"":8,""sum"":93933.85554504395},{""change"":9,""sum"":5.148460166946411E7},{""change"":10,""sum"":2.6610238800697327E7}]",2020,7982568812.057289,3906319.8891220093,43809.95616149902,285766.35207366943,27500295.204856873,17922298.32800293,1039557.6591339111,92461.15622711182,93933.85554504395,51484601.66946411,26610238.800697327
153,153,Monterey,"[{""change"":0,""sum"":7.531418536443459E9},{""change"":1,""sum"":9.297343185218811E7},{""change"":2,""sum"":7.624645476877594E8},{""change"":3,""sum"":1486333.8130340576},{""change"":4,""sum"":3.999205403095245E7},{""change"":5,""sum"":1.0006045999754333E8},{""change"":6,""sum"":5169400.337341309},{""change"":7,""sum"":1019749.6655807495},{""change"":8,""sum"":211695.22621154785},{""change"":9,""sum"":3.68659525009079E7},{""change"":10,""sum"":1.2379645823410034E7}]",2020,7531418536.443459,92973431.85218811,762464547.6877594,1486333.8130340576,39992054.03095245,100060459.99754333,5169400.337341309,1019749.6655807495,211695.22621154785,36865952.5009079,12379645.823410034
154,154,Napa,"[{""change"":0,""sum"":1.9796601310004349E9},{""change"":1,""sum"":2.7123860563804626E7},{""change"":2,""sum"":6432389.591033936},{""change"":3,""sum"":169318.96035766602},{""change"":4,""sum"":1034541.0866546631},{""change"":5,""sum"":1.12313708434906E7},{""change"":6,""sum"":1651987.4866027832},{""change"":7,""sum"":2641795.986076355},{""change"":8,""sum"":363858.8542327881},{""change"":9,""sum"":7004072.917854309},{""change"":10,""sum"":5084815.6229019165}]",2020,1979660131.0004349,27123860.563804626,6432389.591033936,169318.96035766602,1034541.0866546631,11231370.8434906,1651987.4866027832,2641795.986076355,363858.8542327881,7004072.917854309,5084815.6229019165
155,155,Nevada,"[{""change"":0,""sum"":2.504116841727455E9},{""change"":1,""sum"":9203182.92251587},{""change"":2,""sum"":563696.9732818604},{""change"":4,""sum"":56873.833992004395},{""change"":5,""sum"":3064560.9722366333},{""change"":6,""sum"":2345216.410003662},{""change"":7,""sum"":902146.2491989136},{""change"":9,""sum"":24399.998176574707},{""change"":10,""sum"":1849795.2660598755}]",2020,2504116841.727455,9203182.92251587,563696.9732818604,,56873.833992004395,3064560.9722366333,2345216.410003662,902146.2491989136,,24399.998176574707,1849795.2660598755
156,156,Placer,"[{""change"":0,""sum"":3.8305817628292923E9},{""change"":1,""sum"":2.2780724819961548E7},{""change"":2,""sum"":4685351.54649353},{""change"":3,""sum"":277075.16371154785},{""change"":4,""sum"":3342944.4082946777},{""change"":5,""sum"":6679639.954345703},{""change"":6,""sum"":2623363.079521179},{""change"":7,""sum"":6877810.067955017},{""change"":8,""sum"":8102.616600036621},{""change"":9,""sum"":8285782.749320984},{""change"":10,""sum"":4673981.849815369}]",2020,3830581762.8292923,22780724.819961548,4685351.54649353,277075.16371154785,3342944.4082946777,6679639.954345703,2623363.079521179,6877810.067955017,8102.616600036621,8285782.749320984,4673981.849815369
157,157,Plumas,"[{""change"":0,""sum"":6.7547204250132675E9},{""change"":1,""sum"":2442400.7635803223},{""change"":2,""sum"":702740.6522750854},{""change"":3,""sum"":2492086.9829559326},{""change"":4,""sum"":415685.3795013428},{""change"":5,""sum"":2192605.4050750732},{""change"":6,""sum"":1159055.791671753},{""change"":7,""sum"":314001.25985717773},{""change"":8,""sum"":157789.8472213745},{""change"":9,""sum"":1813000.8743286133},{""change"":10,""sum"":2404913.659751892}]",2020,6754720425.0132675,2442400.7635803223,702740.6522750854,2492086.9829559326,415685.3795013428,2192605.4050750732,1159055.791671753,314001.25985717773,157789.8472213745,1813000.8743286133,2404913.659751892
158,158,Sacramento,"[{""change"":0,""sum"":2.427597118045143E9},{""change"":1,""sum"":1.0924507855293274E7},{""change"":2,""sum"":3.0564415003074646E7},{""change"":3,""sum"":489785.1287994385},{""change"":4,""sum"":1.2450813037818909E7},{""change"":5,""sum"":1.884467301110077E7},{""change"":6,""sum"":3559425.436088562},{""change"":7,""sum"":5488563.559112549},{""change"":8,""sum"":201871.04121398926},{""change"":9,""sum"":2.782374055252838E7},{""change"":10,""sum"":8845197.706413269}]",2020,2427597118.045143,10924507.855293274,30564415.003074646,489785.1287994385,12450813.037818909,18844673.01110077,3559425.436088562,5488563.559112549,201871.04121398926,27823740.55252838,8845197.706413269
159,159,San Benito,"[{""change"":0,""sum"":3.046514135195801E9},{""change"":1,""sum"":4.654634143834686E7},{""change"":2,""sum"":3.9303862324845886E8},{""change"":3,""sum"":484076.63051605225},{""change"":4,""sum"":5537544.657203674},{""change"":5,""sum"":9.368999264791107E7},{""change"":6,""sum"":573146.603225708},{""change"":7,""sum"":187750.38333129883},{""change"":8,""sum"":75420.06866455078},{""change"":9,""sum"":1.2562013897361755E7},{""change"":10,""sum"":2107638.881965637}]",2020,3046514135.195801,46546341.43834686,393038623.24845886,484076.63051605225,5537544.657203674,93689992.64791107,573146.603225708,187750.38333129883,75420.06866455078,12562013.897361755,2107638.881965637
160,160,San Francisco,"[{""change"":0,""sum"":1.2043563435310364E8},{""change"":1,""sum"":987431.8437957764},{""change"":2,""sum"":191640.83642578125},{""change"":3,""sum"":200.1505889892578},{""change"":4,""sum"":211454.72022247314},{""change"":5,""sum"":208653.23958587646},{""change"":6,""sum"":109181.56954956055},{""change"":7,""sum"":14811.021186828613},{""change"":9,""sum"":30222.288063049316},{""change"":10,""sum"":113283.89152526855}]",2020,120435634.35310364,987431.8437957764,191640.83642578125,200.1505889892578,211454.72022247314,208653.23958587646,109181.56954956055,14811.021186828613,,30222.288063049316,113283.89152526855
161,161,San Joaquin,"[{""change"":0,""sum"":3.4666328665376053E9},{""change"":1,""sum"":1.4701585948532104E7},{""change"":2,""sum"":7.323591930609131E7},{""change"":3,""sum"":129634.05669403076},{""change"":4,""sum"":2.268755093962097E7},{""change"":5,""sum"":1.775548999923706E7},{""change"":6,""sum"":2.2409527539245605E7},{""change"":7,""sum"":2346463.8534851074},{""change"":8,""sum"":226165.18685150146},{""change"":9,""sum"":6.971394443325043E7},{""change"":10,""sum"":4889558.090400696}]",2020,3466632866.5376053,14701585.948532104,73235919.30609131,129634.05669403076,22687550.93962097,17755489.99923706,22409527.539245605,2346463.8534851074,226165.18685150146,69713944.43325043,4889558.090400696
162,162,San Mateo,"[{""change"":0,""sum"":1.1519549431230164E9},{""change"":1,""sum"":1.2441774731994629E7},{""change"":2,""sum"":2402814.5402755737},{""change"":3,""sum"":27118.437385559082},{""change"":4,""sum"":528679.1258850098},{""change"":5,""sum"":3544759.966079712},{""change"":6,""sum"":1106685.7649841309},{""change"":7,""sum"":674686.0599975586},{""change"":8,""sum"":41828.741119384766},{""change"":9,""sum"":347352.3476638794},{""change"":10,""sum"":1478449.2024154663}]",2020,1151954943.1230164,12441774.731994629,2402814.5402755737,27118.437385559082,528679.1258850098,3544759.966079712,1106685.7649841309,674686.0599975586,41828.741119384766,347352.3476638794,1478449.2024154663
163,163,Santa Clara,"[{""change"":0,""sum"":3.2920940703594894E9},{""change"":1,""sum"":2.227067800605774E7},{""change"":2,""sum"":2.7310385454673767E7},{""change"":3,""sum"":69832.72695922852},{""change"":4,""sum"":4545254.556427002},{""change"":5,""sum"":4702863.465484619},{""change"":6,""sum"":2282811.6366348267},{""change"":7,""sum"":872312.0647888184},{""change"":8,""sum"":159895.3949584961},{""change"":9,""sum"":4132530.446899414},{""change"":10,""sum"":2778303.9077148438}]",2020,3292094070.3594894,22270678.00605774,27310385.454673767,69832.72695922852,4545254.556427002,4702863.465484619,2282811.6366348267,872312.0647888184,159895.3949584961,4132530.446899414,2778303.9077148438
164,164,Santa Cruz,"[{""change"":0,""sum"":1.123377498878891E9},{""change"":1,""sum"":1.7932159975013733E7},{""change"":2,""sum"":1711078.1970748901},{""change"":3,""sum"":36118.70923614502},{""change"":4,""sum"":4060183.32913208},{""change"":5,""sum"":1452239.091720581},{""change"":6,""sum"":1226377.184288025},{""change"":7,""sum"":379405.25426483154},{""change"":8,""sum"":3201.493698120117},{""change"":9,""sum"":5004021.321273804},{""change"":10,""sum"":572420.6742095947}]",2020,1123377498.878891,17932159.975013733,1711078.1970748901,36118.70923614502,4060183.32913208,1452239.091720581,1226377.184288025,379405.25426483154,3201.493698120117,5004021.321273804,572420.6742095947
